index,comic_book_store_name,address,city,state,latitude,longitude
1696,Iguana Comics and Gifts,2751 N. Pacific Hwy.,Medford,OR,42.3493181,-122.8917753
1697,Jim's Trading Post,29335 Salmon River Hwy.,Grand Ronde,OR,45.05839821,-123.6271161
1698,Just For Fun,3275 S.W. Cedar Hills Blvd.,Beaverton,OR,45.49569214,-122.8093535
1699,Knightfall Games,9955 S.W. Beaverton Hillsdale Hwy. #117,Beaverton,OR,45.48662164,-122.7785491
1700,Matt's Cavalcade of Comics,2075 N.W. Buchanan,Corvallis,OR,44.56904052,-123.2777716
1701,Mike's Comic Collectibles,15010 S.E. McLoughlin Blvd. #8,Milwaukie,OR,45.44447353,-122.6219526
1702,More Fun,105 E. Main,Ashland,OR,42.1960033,-122.7123974
1703,Neverland Comics,150 N.E. Garden Valley Blvd.,Roseburg,OR,43.22205176,-123.3522361
1704,Neverland Comics,1439 N.E. 6th St.,Grants Pass,OR,42.45413269,-123.3225013
1705,Nostalgia Collectibles,527 Willamette St.,Eugene,OR,44.05403658,-123.0926398
1706,Other Worlds Games,6350 S.W. Capitol Hwy.,Portland,OR,45.4778984,-122.6974419
1707,Pegasus Books of Bend,105 N.W. Minnesota Ave.,Bend,OR,44.05818082,-121.3132284
1708,Periodicals & Books Paradise,3315 S.E. Hawthorne.,Portland,OR,45.5371811,-122.6499872
1709,Powell's Books in Beaverton,8725 S.W. Cascade Ave.,Beaverton,OR,45.45594221,-122.7850657
1710,Powell's City of Books,1005 W. Burnside,Portland,OR,45.52319611,-122.6814245
1711,Rainy Day Games,1235 N.W. 185th,Aloha,OR,45.49204734,-122.8726102
1712,Reading Frenzy,921 S.W. Oak St.,Portland,OR,45.52015952,-122.657066
1713,She Said Gifts He Said Comics,120 Maple St. Old Town,Florence,OR,43.96748249,-124.1057037
1714,Sports Room Trading Cards and Memorabilia,14740 N.W. Cornell Rd. #100,Portland,OR,45.5371811,-122.6499872
1715,Things from Another World,4133 N.E. Sandy Blvd.,Portland,OR,45.53570905,-122.6210888
1716,Things from Another World,10977 S.E. Main St.,Milwaukie,OR,45.44341945,-122.641183
1717,Things from Another World,4390 S.W. Lloyd Ave.,Beaverton,OR,45.48829781,-122.8120217
1718,Tony's Kingdom of Comics,5420 River Road Dr. N.E.,Keizer,OR,45.00290488,-123.0239092
1719,1up Collectibles,516 Penn Ave.,West Reading,PA,40.33560174,-75.94800888
1720,Abington Game and Hobby Center,1560 Easton Rd.,Abington,PA,40.13193401,-75.12637746
1721,Above-N-Beyond Comics,1126 W. 26th St.,Erie,PA,42.10316425,-80.09759063
1722,America's Most Wanted Collectibles,812 Whitehall Mall,Williamsport,PA,41.23976251,-77.03713
1723,Atomic City Comics (Showcase Comics),640 South St.,Philadelphia,PA,39.9419925,-75.1535163
1724,Ballpark Sports Cards,1812 W. Tilghman St.,Allentown,PA,40.60538981,-75.49938057
1725,Beachead Comics,1601 Chew St.,Allentown,PA,40.6015566,-75.4923717
1726,Bell's Comics & Trading Cards,25 Pine Grove Square,Grove City,PA,41.15714167,-80.08933304
1727,Bennie's Comics and Cards,462 Sharpsville Ave.,Sharon,PA,41.2393251,-80.5031672
1728,Blue Line Collectibles,1740 Ritner St.,Philadelphia,PA,39.9212865,-75.1768283
1729,Books Galore,5546 Peach St.,Erie,PA,42.1166824,-80.07314347
1730,Brave New Worlds,433 West Moreland Rd.,Willow Grove,PA,40.14447135,-75.12207954
1731,Brave New Worlds,45 N. Second St.,Philadelphia,PA,39.95112328,-75.1433812
1732,Bushkill Cards and Games,708 A South Broadway,Wind Gap,PA,40.83995432,-75.2957962
1733,Calliope Comics,519 Valentine Hill Rd.,Bellefonte,PA,40.91412219,-77.76834182
1734,Captain Blue Hen Comics,1800 Lincoln Hwy. E.,Lancaster,PA,40.04213987,-76.30100747
1735,CCGs Cards Comics and Games,4020 Liberty Ave.,Pittsburgh,PA,40.46271852,-79.9563526
1736,Clarks Cards & Creations,12 S. Main St.,Yeagertown,PA,40.64058679,-77.57800658
1737,Collectors Corner,922 Buffalo Rd.,Lewisburg,PA,40.96412644,-76.88995761
1738,Comic & Hobby Connection,3 W. Olive St.,Scranton,PA,41.416968,-75.6641799
1739,Comic Books 101,106 N. Kerr St.,Titusville,PA,41.6277887,-79.667118
1740,"Comic Collection, Toys & Compact Discs",931 Bustleton Pike,Feasterville,PA,40.15400138,-74.99156244
1741,"Comic Masters, Inc.",812 Whitehall Mall,Whitehall,PA,40.36020509,-79.98979347
1742,Comic Store West,2111 Industrial Hwy.,York,PA,39.97785707,-76.68686525
1743,"Comic Swap, Inc.",110 S. Fraser St.,State College,PA,40.79346252,-77.8627645
1744,Comic Treasures,534 Burmont Rd.,Drexel Hill,PA,39.94611005,-75.30075405
1745,Comic Universe,446 MacDade Blvd.,Folsom,PA,39.8889231,-75.32676296
1746,Comics and Paperbacks Plus,201 E. Main St.,Palmyra,PA,40.30887134,-76.59328943
1747,Comics and Paperbacks Plus / The Fun-est Toy Store Ever!,24 E Main St.,Ephrata,PA,40.1784504,-76.1766218
1748,Comics on the Green,307 N. Washington Ave.,Scranton,PA,41.40925761,-75.66234833
1749,Comics World,1002 Graham Ave.,Windber,PA,40.23858699,-78.83532316
1750,Comix Connection,6200 Carlisle Pike #C,Mechanicsburg,PA,40.2439402,-76.995645
1751,Comix Universe,130 Eisenhauer Dr.,Hanover,PA,39.82400285,-76.99556293
1752,Cool Stuff,417 Burmont Rd.,Drexel Hill,PA,39.94471915,-75.2979208
1753,Cult Fiction Comics,3103 Chichester Ave.,Boothwyn,PA,39.83565613,-75.44533201
1754,Cyborg One,44 Rear East State St.,Doylestown,PA,40.31391804,-75.12804792
1755,DMB's Baseball Cards,8 Marticville Rd.,Lancaster,PA,39.98496186,-76.31474042
1756,Don's Collectibles,13 E. Main St.,Strasburg,PA,39.9830053,-76.1775987
1757,Dragon's Lair,106 Meadville St.,Edinboro,PA,41.8737073,-80.1320823
1758,Dreamscape Comics,302 W. Broad St.,Bethlehem,PA,40.6227614,-75.3870115
1759,"Duncan Comics, Books, & Accessories",1047 Perry Hwy.,Pittsburgh,PA,40.43946574,-79.97631573
1760,Eide's Entertainment,1111 Penn Ave.,Pittsburgh,PA,40.44524965,-79.99344452
1761,Fantasy Cards & Comics,340 North St.,Meadville,PA,41.64045401,-80.14872906
1762,Fat Jack's Comicrypt,2006 Sansom St.,Philadelphia,PA,39.95114535,-75.17398266
1763,Game Again,20550 S.R. 19 #5 (Piazza Plaza),Cranberry Township,PA,40.7104004,-80.10589002
1764,Garden of Earthly Delights,7907 Bustleton Ave.,Philadelphia,PA,40.0569184,-75.0527841
1765,Golden Unicorn Comics,860 Alter St.,Hazleton,PA,40.96917794,-75.98049399
1766,H & H Sports & Supplies,3251-D Old Frankstown Rd.,Pittsburgh,PA,40.43946574,-79.97631573
1767,Hall of Hobbies,8 E. Washington St.,New Castle,PA,40.999592,-80.3467265
1768,"High-Tsch Cards, Inc.",1244 W. Hamilton St.,Allentown,PA,40.59902567,-75.48302549
1769,Humungo Comics,Routes 724 & River Road/Laurel Rd,Pottstown,PA,40.25077539,-75.64442451
1770,Infinity Music & More,4564 William Penn Hwy.,Murrysville,PA,40.42570686,-79.67264557
1771,Joy's Japanimation,209 Foster St.,Greensburg,PA,40.31125351,-79.54439856
1772,Lancaster Sports Cards,3545 Marietta Ave. #K,Lancaster,PA,40.04213987,-76.30100747
1773,Left Field Hobbies,115 Mill St.,Milford,PA,41.3243439,-74.80907058
1774,McRae's Li'l Comic Shop,505 Pennsylvania Ave.,Matamoras,PA,41.36666906,-74.70270275
1775,New Dimension Comics,3075 Clairton Rd. #940 (Century III Mall),West Mifflin,PA,40.3380428,-79.94364416
1776,New Dimension Comics,516 Lawrence Ave.,Ellwood City,PA,40.8587573,-80.2881187
1777,New Dimension Comics,20550 S.R. 19 #20 (Piazza Plaza),Cranberry Township,PA,40.7104004,-80.10589002
1778,New Dimension Comics,101 Clearveiw Circle,Butler,PA,40.86155473,-79.89617063
1779,Ontario Street Market,2235 E. Ontario St.,Philadelphia,PA,40.0067232,-75.1663865
1780,Phantom of the Attic,Parkway Center Mall,Pittsburgh,PA,40.43946574,-79.97631573
1781,Phantom of the Attic,3766 William Penn Hwy.,Monroeville,PA,40.43595216,-79.7853555
1782,Phantom of the Attic in Oakland (House of Comics),406 S. Craig St.,Pittsburgh,PA,40.4450327,-79.94907012
1783,Phantom of the Attic in Oakland (House of Gaming),214 S. Craig St.,Pittsburgh,PA,40.44589859,-79.94907415
1784,Pittsburgh Comics,113 E. McMurray Rd.,McMurray,PA,40.2814686,-80.08743202
1785,R and I Computer and Sports Cards,1621 Columbia Ave.,Lancaster,PA,40.03827902,-76.34702052
1786,RKO Video Rentals & South Philly Comics,1621 East Passyunk Ave.,Philadelphia,PA,39.9293633,-75.1637704
1787,Shaffer's Trading Cards,2849 Westbranch Hwy.,Lewisburg,PA,40.96412644,-76.88995761
1788,Showcase Comics,Granite Run Mall,Media,PA,39.91985925,-75.38891352
1789,Showcase Comics,874 W. Lancaster Ave.,Bryn Mawr,PA,40.02263784,-75.32088448
1790,Six Feet Under Games,844 W. Main St.,New Holland,PA,40.10082281,-76.08998042
1791,Somewhere In Time Collectibles,1544 Rt. 61 Hwy. S. #6191,Pottsville,PA,40.67985395,-76.20920834
1792,Sport Collector's Universe,1368 Mall Run Rd.,Uniontown,PA,39.89932021,-79.72446406
1793,Sports Card Junction,1039 Northway Mall,Pittsburgh,PA,40.43946574,-79.97631573
1794,Steve's Comic Relief,4153 Woerner Ave.,Levittown,PA,40.15130251,-74.85794194
1795,Swap 'N Shop,145 E. State St.,Quarryville,PA,39.8984287,-76.1594226
1796,That Game Place,230 S. 8th St.,Lemoyne,PA,40.24145047,-76.89856716
1797,The Adventurers Guild,5570 Derry St.,Harrisburg,PA,40.27521092,-76.88424827
1798,The Card Kid Emmaus,326 Main St.,Emmaus,PA,40.5350657,-75.4905241
1799,The Comic Store,28 McGovern Ave.,Lancaster,PA,40.04213987,-76.30100747
1800,The Compleat Strategist,580 Shoemaker Rd.,King of Prussia,PA,40.08119015,-75.35680805
1801,The Copacetic Comics Company,3138 Dobson St.,Pittsburgh,PA,40.4574135,-79.96596868
1802,The Marvelous,208 S. 40th St.,Philadelphia,PA,39.95403237,-75.20269741
1803,The Portal Comics and Gaming,2005 Willow Park Rd.,Bethlehem,PA,40.64439833,-75.33245764
1804,The Sports Collector,4312 Division Hwy.,East Earl,PA,40.11738,-76.0437438
1805,The York Emporium,343 W. Market St.,York,PA,39.96008039,-76.73571884
1806,Unknown Comic & Games,721 Mulberry St.,Scranton,PA,41.40845584,-75.65795129
1807,Video Library & West Philly Comics,4040 Locust St.,Philadelphia,PA,39.95287785,-75.20479631
1808,Wade's Comic Madness,8750 New Falls Rd.,Levittown,PA,40.17380726,-74.83175082
1809,WatchWorks Comics,204 Elizabeth St.,North Versailles,PA,40.37962882,-79.8055181
1810,White Dragon Comics,51 N. 3rd St.,Stroudsburg,PA,40.9899564,-75.1903675
1811,Allsport Collectibles,8 Market St.,Warren,RI,41.7309354,-71.2824363
1812,"Annex Comics, Inc.",314 Broadway,Newport,RI,41.4986076,-71.3073345
1813,Cards-N-Comics,1221 Atwood Ave.,Johnston,RI,41.8060688,-71.4907014
1814,Fantasy Zone Comics,7610 Post Rd.,North Kingstown,RI,41.5908496,-71.456699
1815,High Rollers Sports Cards,2038 Smith St.,North Providence,RI,41.8577341,-71.4848759
1816,Rah-Coco's Collectables,152 W. Park St.,Providence,RI,41.83221509,-71.42272119
1817,The Comic Doctor,780 Oaklawn Ave.,Cranston,RI,41.7512137,-71.477398
1818,The Game Keeper Inc.,1005 Main St.,Pawtucket,RI,41.862905,-71.3994122
1819,The Incredible Pulp,140 Point Judith Rd. (Mariner Square),Narragansett,RI,41.4258196,-71.4803546
1820,The Temple Games,167 Columbus Ave.,Pawtucket,RI,41.8703162,-71.3654532
1821,The Time Capsule,537 Pontiac Ave.,Cranston,RI,41.7724686,-71.4372954
1822,Woonsocket Collectible Authorities,575 Cumberland Hill Rd.,Woonsocket,RI,41.9973352,-71.4905784
1823,Apocalypse Comics,710 U.S. Hwy. 17 S.,North Myrtle Beach,SC,33.8250211,-78.6868108
1824,Borderlands,1434 Laurens Rd.,Greenville,SC,34.8437429,-82.3644315
1825,Capt. Lou's Comics & Toys,1209-D Sam Rittenberg Blvd.,Charleston,SC,32.81943025,-79.99198059
1826,Clemson Newsstand,102 N. Clemson Ave.,Clemson,SC,34.68398692,-82.83854474
1827,Corsair Comics,807 Main St.,Myrtle Beach,SC,33.6935906,-78.8840661
1828,Dave's Comics & Cards,206 Main St.,Fort Mill,SC,35.0076302,-80.9439912
1829,Dunlap Comics & Cards,1994 Carolina Ave.,Orangeburg,SC,33.5046597,-80.8607192
1830,Green Dragon,7671 Northwoods Blvd. #5-T,North Charleston,SC,32.93781168,-80.04593628
1831,Heroes & Dragons Mega-Store,510 Bush River Rd.,Columbia,SC,34.0297833,-80.8965664
1832,Legends Comics,702 S. Irby St.,Florence,SC,34.1859192,-79.76717
1833,Planet Comics,2704 N. Main St.,Anderson,SC,34.530277,-82.6611076
1834,"Richard's Comics & Collectables, LLC",1214A Laurens Rd.,Greenville,SC,34.8458135,-82.3678213
1835,Silver City Comics,538 Knox Abbott Dr.,Cayce,SC,33.98488028,-81.05686355
1836,The Fine Art of Baseball,7201 Two Notch Rd. #BU-648 (Columbia Place Mall),Columbia,SC,34.0297833,-80.8965664
1837,The Tangled Web,414 W. Blackstock Rd.,Spartanburg,SC,34.94303171,-81.99285047
1838,Dragon's Den,3801 W. 34th St. #115,Sioux Falls,SD,43.5199761,-96.7738221
1839,Rainbow Sportscards,2916 S. Minnesota Ave.,Sioux Falls,SD,43.51835012,-96.73116284
1840,Storyteller Book Shoppe,520 6th St.,Rapid City,SD,44.080848,-103.2269974
1841,All American Cards & Comics,5043 Navy Rd.,Millington,TN,35.3411743,-89.8949452
1842,Atomik Comiks,213 E. Main St.,Johnson City,TN,36.0831577,-87.7905811
1843,Big D's Baseball Cards,1062 N. Washington Ave.,Cookeville,TN,36.1764756,-85.49686738
1844,Blackthorn Gamecenter,1430 Hwy. 70 E.,Dickson,TN,36.08089849,-87.34921219
1845,Bob's Collectors Den,206 E. 9th St.,Cookeville,TN,36.1744738,-85.5020347
1846,Book Nook,1435 S. Highland Ave.,Jackson,TN,35.5736266,-88.8153893
1847,Clinton Cards Comics and Collectibles,372 Market St.,Clinton,TN,36.1039731,-84.1304376
1848,Collectibles Unlimited South,317 N. Spring,Sparta,TN,35.93479104,-85.47244079
1849,"Comic Cellar Cards, Comics & Games",3620-2 Austin Peay Hwy.,Memphis,TN,35.22434212,-89.90586777
1850,Comic Connection,2128C Ft. Campbell Blvd.,Clarksville,TN,36.60274162,-87.42382323
1851,Comics & Collectibles,4730 Poplar Ave. #2,Memphis,TN,35.1154917,-89.9040733
1852,Comics Exchange,3711 Chapman Hwy.,Knoxville,TN,35.94002056,-83.90965858
1853,Comics Universe,1869 U.S. Hwy. 45 Bypass,Jackson,TN,35.65107934,-88.82927257
1854,Dewayne's World of Comics & Games,459 E. Sullivan St.,Kingsport,TN,36.54555546,-82.55533742
1855,Evermore Comics & Games,1451 E. Center St.,Kingsport,TN,36.53958123,-82.5352713
1856,Game Depot,41 N. Cedar Ave.,Cookeville,TN,36.1653343,-85.5074164
1857,Games Plus,505 S. Gallatin Rd.,Madison,TN,36.258226,-86.7132923
1858,Grand Adventures Comics & Games,803 N. Thompson Ln. #102A,Murfreesboro,TN,35.8598521,-86.4306772
1859,Heroes Legacy,134 University Ave.,Clarksville,TN,35.6952803,-88.8244078
1860,Marty's Sports Card Exchange Superstore,6851 Lee Hwy.,Chattanooga,TN,35.0419889,-85.1676261
1861,Mountain Empire Comics,1210 N. Roan St.,Johnson City,TN,36.3253745,-82.3617751
1862,Organized Play Comics and Games,131 S. Central St.,Knoxville,TN,36.5208524,-82.7111274
1863,Outer Limits Boro,810 N.W. Broad St. #248,Murfreesboro,TN,35.8550249,-86.4016439
1864,Outer Limits Comics,116 Watson Glen Shopping Center,Franklin,TN,35.91378511,-86.83254671
1865,Rick's Comic City,2628 Old Lebanon Rd.,Nashville,TN,36.16998019,-86.67215106
1866,S & G Comics and Collectibles,464 Forks of the River Pkwy.,Sevierville,TN,35.86223993,-83.56639718
1867,Sci-Fi City,3001 Knoxville Center Dr. #1270,Knoxville,TN,35.9708752,-83.9464787
1868,The Book Shelf,1925 W. Andrew Johnson Hwy.,Morristown,TN,36.2063199,-83.3178526
1869,The Game Plan LLC,610 W. College St. #155,Murfreesboro,TN,35.8491513,-86.3971774
1870,The Great Escape,5400 Charlotte Ave.,Nashville,TN,36.1519603,-86.8540125
1871,The Great Escape,111 Gallatin Rd. N.,Madison,TN,36.2643227,-86.713565
1872,The Stronghold,....,Bulls Gap,TN,36.26171521,-83.07833753
1873,"Wacker Sportscards & Comics, Inc.",244 Dover Rd. #5,Clarksville,TN,36.55037887,-87.40126809
1874,3rd Coast Cards,20829-A Kingland Blvd.,Katy,TX,29.79110761,-95.82679839
1875,Action Pit,11233 Kingfish Ct.,El Paso,TX,31.77351082,-106.3053122
1876,Al's Sports Cards,5155 E. Lancaster Ave.,Ft. Worth,TX,0.0,0.0
1877,Alien Worlds,1255 S.W. Loop 410 #149,San Antonio,TX,29.47332284,-98.52542111
1878,Alien Worlds,6900 San Pedro #121,San Antonio,TX,29.50609,-98.4985993
1879,All Star Comics,3520 Hwy. 365,Nederland,TX,29.98490542,-94.00430769
1880,All-Star Cards,6724 San Pedro Ave.,San Antonio,TX,29.501356,-98.4986972
1881,Allstar Comics & Games,4406 Dyer St.,El Paso,TX,31.81569083,-106.4445823
1882,America's Heroes Comics and Games,104 W. Rancier Ave.,Killeen,TX,31.1264408,-97.7288993
1883,Anime Hideaway,1490 Valley Ridge #110,Lewisville,TX,33.04498764,-96.9782504
1884,Astral Castle Books & Games,10 Meta Dr.,Midland,TX,31.9939685,-102.1008877
1885,Atomic Comics and Gaming,3420 N. St. Marys St.,San Antonio,TX,29.4562571,-98.479541
1886,Austin Books-Comics & Science Fiction,5002 N. Lamar Blvd.,Austin,TX,30.31785135,-97.73150491
1887,Awesome Cards & Comics,8510 Abrams Rd.,Dallas,TX,32.8943091,-96.7392433
1888,"Bankston's Sports, Comics & Collectibles",1321 S. Valley Mills Dr.,Waco,TX,31.52574454,-97.14717042
1889,"Baseball Fever, Inc.",3544 Hwy. 6,Sugar Land,TX,29.59002718,-95.59925809
1890,BCS Books and Comics,701 Inwood Dr.,Bryan,TX,30.63393057,-96.34168409
1891,Beanie Planet,4216-D N. Mesa St.,El Paso,TX,31.79552232,-106.5109304
1892,Bedrock City Comic Co.,106 W. Bay Area Blvd.,Webster,TX,29.54389708,-95.13563791
1893,Bedrock City Comic Co.,10910 Old Katy Rd.,Houston,TX,29.7864355,-95.5720251
1894,Bedrock City Comic Co.,4683 FM 1960 W.,Houston,TX,30.01641813,-95.35732807
1895,Bedrock City Comic Co.,6517 Westheimer Rd.,Houston,TX,29.73743583,-95.49982405
1896,Big Apple Comics & Collectibles,4561 S. Western St.,Amarillo,TX,35.1616189,-101.8833481
1897,Big World Comics,4329 Gus Thomasson,Mesquite,TX,32.82173517,-96.64431855
1898,Big World Comics,1104 E. Beltline Rd.,Carrollton,TX,32.9534523,-96.9061934
1899,Black 7 Comics,1110 W. Main St.,Lewisville,TX,26.2310396,-98.4454003
1900,Black Dog Accessories,312 East Main,Eagle Lake,TX,29.5876468,-96.3328119
1901,Book Center & Baseball Card Shop,218 Bonham St.,Paris,TX,33.6616183,-95.558486
1902,Book Stan,204 N. Ft. Hood Rd. #D,Killeen,TX,31.12157702,-97.74254085
1903,Book Stan,6055 Phelan Blvd.,Beaumont,TX,30.078939,-94.1658137
1904,Books 2 Enjoy,3161 S. 23rd St.,Abilene,TX,32.4208948,-99.7614897
1905,Books Comics & Things,409 E. Hwy. 190,Copperas Cove,TX,31.11697741,-97.90269999
1906,Boomerang Comics,729 Hebron Pkwy. #190,Lewisville,TX,33.0106398,-96.968746
1907,Boomstick Comics,408 N. Bishop Ave. #101,Dallas,TX,32.7483135,-96.828045
1908,Box Seat Sportcards,415 W. Main St.,Denison,TX,30.2705843,-98.8662559
1909,Brownsville Comics,330 E. Jefferson St.,Brownsville,TX,25.90857852,-97.50230917
1910,Bruce's What's on Second,4177 Naco Perrin Blvd.,San Antonio,TX,29.54464272,-98.41176803
1911,Canada's Book Store,517 E. Davis St.,Conroe,TX,30.3136312,-95.45132652
1912,Capstone Comics,2121 W. Parmer Ln. #107,Austin,TX,30.4156493,-97.6975694
1913,Cards & Comics Connection,1211 North Loop 336 W. #G,Conroe,TX,30.31720281,-95.46964086
1914,Carmona Collectibles,1200 N. Magnolia St.,Woodville,TX,28.035396,-97.0514248
1915,Cloud 9 Sports Cards,4555 E. University Blvd.,Odessa,TX,31.8940547,-102.3156679
1916,Collectors Authority,1534 S.E. Military Dr. #106,San Antonio,TX,29.3521793,-98.4726538
1917,Comic Asylum,905 N. Jupiter Rd. #170,Richardson,TX,32.97165821,-96.70930539
1918,Comic Book Craze,1456 Belt Line Rd. #121,Garland,TX,32.9438095,-96.6496748
1919,Comic Relief,1330 Aquarena Springs Dr.,San Marcos,TX,29.8922402,-97.9219842
1920,Comics & Cards,7366 Louetta Rd.,Spring,TX,27.76152923,-97.74187314
1921,Comics & Collectibles,2608 S. 14th St.,Abilene,TX,32.4323196,-99.7542121
1922,Comics Kingdom,8095 Phelan Blvd.,Beaumont,TX,30.0754359,-94.1852014
1923,Comics Plus,5425 S. Padre Island Dr. #145,Corpus Christi,TX,27.708989,-97.37356285
1924,"Comics, Cards & Collectibles",9477-G Dyer St.,El Paso,TX,31.88033243,-106.4214405
1925,Cosmic Comics & Cards,728 E. Marshall St.,Grand Prairie,TX,32.72063006,-96.99541681
1926,Cyber Comics LLC,4201 W. University Dr.,Edinburg,TX,26.3155841,-98.16371369
1927,Dakota Dick's Sports Cards & Comics,108 Houston Ave.,Weatherford,TX,32.75867427,-97.79817294
1928,Dale's Planet Comics,333 N. Midkiff Rd.,Midland,TX,31.9925147,-102.1163895
1929,Deep Blue Sea Comics and Games,1302-B Sam Houston Ave.,Huntsville,TX,30.72147152,-95.5515104
1930,Diamond Sport Cards,5300 San Dario Ave. #K8,Laredo,TX,27.55112463,-99.5013918
1931,Dollars & Cents Coins & Cards,500 N. Galloway Ave. #128,Mesquite,TX,32.77075753,-96.59902341
1932,Dragon's Lair Comics & Fantasy(R) Austin,6111 Burnet Rd.,Austin,TX,30.3365599,-97.7389824
1933,Dragon's Lair Comics & Fantasy(R) San Antonio,7959 Fredericksburg Rd. #129,San Antonio,TX,29.5114444,-98.5692882
1934,Duncanville Bookstore,101 W. Camp Wisdom Rd. #J,Duncanville,TX,32.66193499,-96.90699617
1935,East Texas Sports Cards,905 S. Jackson St.,Jacksonville,TX,31.8417252,-100.9922274
1936,Eastside Comics,13429 Woodforest Blvd.,Houston,TX,29.79187247,-95.18638508
1937,"Excalibur Comics, Cards & Games",2811 State Line Ave.,Texarkana,TX,33.44367742,-94.04319805
1938,Excelsior Comic Gallery,617 Uptown Blvd. #105,Cedar Hill,TX,32.59087369,-96.95193862
1939,Fat Ogre Games & Comics,1440 Sawdust Rd. #E2,The Woodlands,TX,30.12635171,-95.46723921
1940,Field of Dreams,13350 Dallas Pkwy.,Dallas,TX,32.9302349,-96.8200391
1941,Finish Line Sports Cards,3009 N. Belt Line Rd.,Irving,TX,32.84759133,-96.99237771
1942,Forbidden Books & Video,835 Exposition,Dallas,TX,32.782,-96.7668
1943,Gamebreaker Sports Cards,1610 E. Main St.,Alice,TX,27.7579976,-98.0543257
1944,"Generation X Comics, Cards, and Games",239 N Industrial,Bedford,TX,32.8416076,-97.09990214
1945,Golden's Book Exchange,3112 Franklin Ave.,Waco,TX,31.5336241,-97.155353
1946,Good Time Charlies Antiques & Comics,114 W Knox St.,Ennis,TX,32.3284992,-96.6286408
1947,Gotham Comixs,207 S. Commerce St.,Harlingen,TX,31.2585787,-100.8146551
1948,Ground Zero Comics,2714 E. Fifth St.,Tyler,TX,32.33257284,-95.26334498
1949,Heroes & Fantasies,914 Pat Booker Rd.,Universal City,TX,29.54950597,-98.29401586
1950,Heroes & Fantasies,4945 N.W. Loop 410,San Antonio,TX,29.47332284,-98.52542111
1951,Heroes Collectables,1570 S.Dairy Ashford #109,Houston,TX,29.7521893,-95.6065536
1952,Heroes World,5000 Katy Mills Cir.,Katy,TX,29.77987924,-95.8106276
1953,Heroplex,6124 C Watauga Rd.,Watauga,TX,32.86041083,-97.24987487
1954,Home Run Baseball Cards,304 E. Travis St.,La Grange,TX,30.9122122,-99.7836082
1955,Jam Sports,6909 N. Loop 1604 E.,San Antonio,TX,29.47332284,-98.52542111
1956,Jericho's Half Off Books II,3422 W. Marshall Ave. (Greggton Antique Mall),Longview,TX,32.5066138,-94.7923203
1957,"Jericho's Half Off Books, Music, Movies, Comics & More",3320 Troup Hwy. #135,Tyler,TX,32.3118983,-95.27432719
1958,Juniors Comic & Cards,20110 Slaughter Ln. #124,Austin,TX,30.3071816,-97.7559964
1959,Keith's Comics,17610 Midway Rd. #136,Dallas,TX,32.9883868,-96.8416925
1960,Kenny's Collectibles of Austin,440 E. St. Elmo Rd. #D,Austin,TX,30.216008,-97.7618385
1961,Koprivas Collectables,1407 S. 31st St. #H (Pecan Plaza),Temple,TX,31.0867904,-97.362384
1962,Leal's Sports Collectibles,Southgate Mall,Kingsville,TX,27.50951475,-97.86095616
1963,Legacy Comics & Collectibles,5702 McPherson Rd.,Laredo,TX,27.55127759,-99.48150531
1964,"Lone Star Comics and Science-Fiction, Inc.",3100 Independence Pkwy. #318,Plano,TX,33.0400418,-96.7510033
1965,"Lone Star Comics and Science-Fiction, Inc.",3501 Gus Thomasson Rd. #51,Mesquite,TX,32.80917111,-96.63436331
1966,"Lone Star Comics and Science-Fiction, Inc.",931 Melbourne Rd.,Hurst,TX,32.82549034,-97.19868277
1967,"Lone Star Comics and Science-Fiction, Inc.",5429 S. Hulen St.,Ft. Worth,TX,0.0,0.0
1968,"Lone Star Comics and Science-Fiction, Inc.",6780 Abrams Rd. #109,Dallas,TX,32.8671042,-96.7420168
1969,"Lone Star Comics and Science-Fiction, Inc.",1215 S. Cooper St.,Arlington,TX,32.7244609,-97.1142741
1970,Lytle's Comics & Games,2501 S. Texas Ave. #C110,College Station,TX,30.60723009,-96.30743596
1971,Madness Comics & Games,111 E. University Dr. #112,Denton,TX,33.2311985,-97.1314663
1972,Madness Comics and Games,3131 Custer Rd. #125,Plano,TX,33.04090602,-96.73358041
1973,Major Players,9584 Dyer St.,El Paso,TX,31.88543805,-106.4176451
1974,MBB Sports Cards & Comics,204 N. Greenville Ave.,Allen,TX,33.10191819,-96.66070768
1975,More Fun Comics,3250 W. Pleasant Run Rd. #235,Lancaster,TX,32.60402618,-96.82161601
1976,More Fun Comics & Games Denton,103 W. Hickory,Denton,TX,33.2143869,-97.132718
1977,Myth Adventures,4617 N. 10th St.,McAllen,TX,26.24393399,-98.22322444
1978,Nan's Games & Comics Too,2011 Southwest Hwy.,Houston,TX,29.73039626,-95.41036744
1979,Nick's Baseball Cards,7522 Campbell Rd.,Dallas,TX,32.9776136,-96.7697628
1980,Ninja Pirate,100 12th St. #105,Pflugerville,TX,30.4434311,-97.6306545
1981,Odyssey Comics & Cards,2425 N. Fry Rd.,Katy,TX,29.79110761,-95.82679839
1982,Pat's Games,2310 Hancock Dr.,Austin,TX,30.3248129,-97.7430512
1983,Rebels Comics,10781 Pebble Hills #B,El Paso,TX,31.8491633,-106.4326601
